,0.97,1,1.03,1.06,1.09,1.12,1.15,1.18,1.21,1.225,1.24,1.27
4,0.025231390401020244,0.02638792587769724,0.02758178858658747,0.028551560862559073,0.029380622315939253,0.03001517266124884,0.030759921987360744,0.03135179111108269,0.03277499774510984,0.032961142312677355,0.033587868767322615,0.034396970208928034
5,0.05555706720561966,0.05742500370665879,0.060111376546559,0.061180354414501384,0.06299280484372431,0.0646396579680075,0.06590697244996527,0.06758645931824273,0.06962407133410793,0.0707152313348968,0.07155821652971632,0.07338737361988443
6,0.09876771698866654,0.10185958930974759,0.10636595941407219,0.10825033750848802,0.11148584406522226,0.11466787766128861,0.11700091571441901,0.12019083523113006,0.12327783386218437,0.12549127532655832,0.12680331416224144,0.13009303712764372
7,0.1567640989828588,0.16173935186800176,0.16835592430133342,0.17209099257433688,0.17726969845943713,0.1826201247669119,0.18675603243377803,0.1919344881967848,0.19663759549170226,0.20016506785708885,0.20229472795315143,0.2075571516427855
8,0.2312103724952036,0.23887686206340708,0.24787665104499193,0.2547934060833357,0.2625329213962155,0.2707882428688583,0.2776587560826581,0.28537635882862317,0.29241562887967393,0.29742206499514895,0.3008197399723154,0.308651663295087
9,0.32314703254661636,0.33442579913693476,0.34612055607139136,0.3576952276195284,0.3687317538191184,0.3806711434872223,0.39133539042092985,0.40225051681782414,0.4125290136937785,0.41915802003051755,0.42436269353851375,0.43547594477894824
10,0.4319599001746007,0.4476938519692615,0.46247761883669714,0.47980839484874444,0.49489548222258445,0.5110398099632554,0.5263049893109844,0.5410850126684473,0.5555360170829671,0.5638475594084384,0.57130968921737,0.5863858991968641
11,0.5533331020532839,0.5736928425643356,0.5918089717798872,0.6143861683202302,0.6336357035060283,0.6533159061880288,0.6725294597878276,0.6909575940307048,0.7093818892037371,0.7188746037004968,0.7281472763417676,0.7464880600910611
12,0.6769330219354375,0.7003906604324068,0.721015510934821,0.7453560912113993,0.7667685379928708,0.7868945488583083,0.8064493379462798,0.8255266024713628,0.8442939795335902,0.853043251699169,0.8617151705634114,0.8787523081866836
13,0.7874627224644499,0.8105068902980046,0.8308927263004099,0.8517591216649547,0.8711021573664193,0.8874052345462798,0.9026328635939118,0.9177011879299954,0.9317220571668514,0.9376519008856322,0.9433721311161194,0.9544400124466741
14,0.8722517050054559,0.891320848285159,0.9081885156378354,0.9226649582742764,0.9367822974482068,0.947509895508161,0.9569784949868199,0.9663975964873945,0.9746003064090323,0.9777446907059656,0.9807259334219809,0.9863720135196115
15,0.9287531005490459,0.9424615799138453,0.9544070659302996,0.9631325357379552,0.9719403353724592,0.9781793671089756,0.9833385391952921,0.9884735997839939,0.9927105390703176,0.9941557691499597,0.9955757658616068,0.998191181939885
16,0.9628766785614492,0.9718612708969838,0.9794409344422624,0.9843627455092637,0.9893249143821624,0.9927807543596251,0.9954063986505592,0.9980074455640189,1.000082923562964,1.000667148728428,1.0013372138783987,1.0025173197282682
17,0.9824587475248716,0.9880343626474044,0.9924731175670973,0.9952017819870546,0.9977611852974055,0.9996633465071768,1.000926784349224,1.0021588908008965,1.0031382272958045,1.0033083765379593,1.0036323773937734,1.0041578330359644
18,0.993517341877274,0.9968530455393245,0.9992394746426574,1.0007645558021185,1.0019064945757545,1.0029675006168997,1.003513604582807,1.004022618032719,1.004451964325887,1.0044229398624507,1.0045859180656918,1.004810219271766
19,0.9997910781111623,1.0017108828341326,1.002808133602131,1.0036774022716788,1.003995734113389,1.0046003835560666,1.0047657835636028,1.004890710015618,1.0050405090874688,1.004913820230843,1.005000011699984,1.0050823976643546
20,1.0034038507742542,1.0044380996400735,1.0047345795482439,1.0052422853732699,1.0050801370067788,1.005433314199929,1.005392810328526,1.0053102888098495,1.005314919386772,1.0051391061790682,1.005187597788571,1.0052011695025187
21,1.005525065258436,1.006003630350397,1.0058014176571686,1.0061058672941032,1.0056598934650485,1.0058716251001285,1.0057172120832254,1.0055203074063062,1.0054477208631731,1.005246527755304,1.0052759564185583,1.0052551770483973
22,1.0067967019818864,1.006923085816297,1.0064074214313488,1.006595061945498,1.0059787349678622,1.0061091537359603,1.0058902452083531,1.0056288928186161,1.0055142298058124,1.0052995757544751,1.0053190887227104,1.0052806742427067
23,1.0075749620147951,1.0074752305678456,1.0067601124213796,1.0068791109167061,1.0061587782241375,1.0062414359748801,1.005985177925874,1.0056867314392075,1.0055485996828035,1.0053266256377578,1.0053408418027079,1.0052931305273034
24,1.0080608271639857,1.0078138633287297,1.006970105252841,1.0070478891080665,1.0062629644952465,1.0063169853607705,1.0060386308969538,1.0057183933048912,1.0055668787267547,1.0053408294016462,1.0053521449101483,1.005299409148077
25,1.0083698982564828,1.0080256914385017,1.0070978145500642,1.0071503429882465,1.0063246338294902,1.0063611477874883,1.0060694558651953,1.00573616654226,1.0055768599374029,1.0053484912505968,1.005358181098477,1.0053026659404405
mfr-4,0.017666666666666667,0.018666666666666668,0.019666666666666666,0.02033333333333333,0.021333333333333333,0.022333333333333334,0.023333333333333334,0.024,0.025,0.025666666666666667,0.026,0.027
mfr-5,0.04733333333333333,0.04933333333333333,0.051,0.053,0.055,0.056666666666666664,0.058666666666666666,0.060333333333333336,0.06233333333333333,0.06333333333333334,0.06433333333333334,0.066
mfr-6,0.09033333333333333,0.09366666666666666,0.09666666666666666,0.1,0.10333333333333333,0.10633333333333334,0.10966666666666666,0.113,0.116,0.11766666666666667,0.11933333333333333,0.12266666666666666
